season,episode,title,scene,speaker,line,
3,5,Initiation,1440,Dwight,"Not everything's a lesson, Ryan. Sometimes you just fail. It's those online paper jerks. The whole business is changing. You know what? They're going to be screwed once this whole internet fad is over. What are you doing?  Oh no no no no! Ryan! Yes! Ryan the temp! Come on! Courtesy of Dunder Mifflin. Come on! Drive.",
3,5,Initiation,1440,Ryan,You drive.,
3,5,Initiation,1441,Pam,"Dunder Mifflin, this is Pam. Oh, hi Jan. He's, uh, on a sales call. No message? Bye, Jan.",
3,5,Initiation,1442,Dwight," Temp! Temp! Temp! Temp! Ryan! Ryan! Ryan! Ryan! Yes! Just think, that temp agency could have sent you anywhere.",
3,5,Initiation,1442,Ryan,I think about that all the time.,
3,5,Initiation,1443,Kevin,"Night, Pam.",
3,5,Initiation,1443,Pam,Night.,
3,5,Initiation,1443,Michael,"Hey, what time is it?",
3,5,Initiation,1443,Pam,20 past 5.,
3,5,Initiation,1443,Michael,AM or PM?,
3,5,Initiation,1443,Pam,PM.,
3,5,Initiation,1443,Michael,"Oh, good.",
3,5,Initiation,1443,Pam,These came for you. Contracts? Brent Koselli?,
3,5,Initiation,1443,Michael,Oh. Koselli. With the Jello.,
3,5,Initiation,1443,Pam,This is a huge sale.,
3,5,Initiation,1443,Michael,Yes. Right. Good.,
3,5,Initiation,1443,Pam,"Night, Michael.",
3,5,Initiation,1443,Michael,Goodnight!,
3,5,Initiation,1443,Pam, Dunder Mifflin.,
3,5,Initiation,1443,Jim,"Ah, hey.",
3,5,Initiation,1443,Pam,Oh my God.,
3,5,Initiation,1443,Jim,Hi.,
3,5,Initiation,1443,Pam,Hi.,
3,5,Initiation,1443,Jim,"Sorry, I forgot Kevin's extension. It's a fantasy football thing.",
3,5,Initiation,1443,Pam,Oh.,
3,5,Initiation,1443,Jim,"And I was just going to go through the system cause I didn't think you'd be there. Why, why are you still there?",
3,5,Initiation,1443,Pam,I had to work late. Jan's making me keep a log of everything Michael does all day.,
3,5,Initiation,1443,Jim,Wow. Do you think you could send me a copy of that?,
3,5,Initiation,1443,Pam,"Yeah, totally. So...",
3,5,Initiation,1443,Jim,So...,
3,5,Initiation,1443,Pam,Do you...,
3,5,Initiation,1443,Jim,"Oh, I'm sorry. Go ahead.",
3,5,Initiation,1443,Pam,"Uh, no, I um. Everything's pretty much the same here.",
3,5,Initiation,1443,Jim,"Oh, good.",
3,5,Initiation,1443,Pam,A little different. What time is it there?,
3,5,Initiation,1443,Jim,"What time is it here? Um, we're in the same time zone.",
3,5,Initiation,1443,Pam,"Oh, yeah. Right.",
3,5,Initiation,1443,Jim,How far away did you think we were?,
3,5,Initiation,1443,Pam,I don't know. It felt far.,
3,5,Initiation,1443,Jim,Yeah. I have a question for you.,
3,5,Initiation,1443,Pam,What?,
3,5,Initiation,1443,Jim,How many words per minute does the average person type?,
3,5,Initiation,1443,Pam,I type 90.,
3,5,Initiation,1443,Jim,Shut up. Mavis Beacon doesn't even type 90.,
3,5,Initiation,1443,Pam,It's true.,
3,5,Initiation,1443,Jim,"Ok, I said average.",
3,5,Initiation,1443,Pam,70? How many do you type?,
3,5,Initiation,1443,Jim,Forget it. I was just about to brag but forget it.,
3,5,Initiation,1443,Pam,Come on. Tell me.,
3,5,Initiation,1443,Jim,No.,
3,5,Initiation,1443,Pam,You have to tell me now.,
3,5,Initiation,1443,Jim,"65. Ok, no need to laugh.",
3,5,Initiation,1443,Pam,"No, it's, that's respectable.",
3,5,Initiation,1443,Jim,Respectable?,
3,5,Initiation,1444,Pam,"So ok. I'm watching the movie, by myself...",
3,5,Initiation,1444,Jim,Right.,
3,5,Initiation,1444,Pam,Because I just wanted a relaxing evening at home...,
3,5,Initiation,1444,Jim,Ok.,
3,5,Initiation,1444,Pam,"And, I'm freaking out.",
3,5,Initiation,1444,Jim,Yeah.,
3,5,Initiation,1444,Pam,That movie is so scary!,
3,5,Initiation,1444,Jim,I know!,
3,5,Initiation,1444,Pam,But I'm holding on because I keep waiting for Sandra Bullock to show up.,
3,5,Initiation,1444,Jim,No way. How do you confuse 28 Days with 28 Days Later?,
3,5,Initiation,1444,Pam,Because I got it at Blockbuster and they don't put the pictures on the box.,
3,5,Initiation,1444,Jim,"No, you're making this up!",
3,5,Initiation,1444,Pam,Would I make that up?,
3,5,Initiation,1444,Jim,"Yes. Fancy New Beesley would make that up. New apartment, new stories.",
3,5,Initiation,1444,Pam,"Oh, yeah, in my fancy new apartment. I have one bedroom, one bathroom, and a closet.",
3,5,Initiation,1444,Jim,And how many kitchens?,
3,5,Initiation,1444,Pam,I have one kitchen.,
3,5,Initiation,1444,Jim,"Wow, you got totally taken for a ride Beesley.",
3,5,Initiation,1444,Pam,It's actually...,
3,5,Initiation,1444,Jim,Most apartments these days have like three.,
3,5,Initiation,1444,Pam,Three kitchens?,
3,5,Initiation,1444,Jim,Yes! How are you going to cook every meal of the day in one kitchen?,
3,5,Initiation,1444,Pam," Hey, Ryan, are you ok?",
3,5,Initiation,1444,Jim,Pam?,
3,5,Initiation,1444,Ryan,Yeah. Yeah.,
3,5,Initiation,1444,Jim,Pam?,
3,5,Initiation,1444,Pam,"Um. Ok, bye.",
3,5,Initiation,1444,Jim,"Oh, yeah, I should, I should, I should probably go too.",
3,5,Initiation,1444,Pam,"No, I was um...",
3,5,Initiation,1444,Jim,"Oh, no no.",
3,5,Initiation,1444,Pam,You have to go?,
3,5,Initiation,1444,Jim,"Yeah, uh, well.",
3,5,Initiation,1444,Pam,"No, I should probably go too.",
3,5,Initiation,1444,Jim,Ok.,
3,5,Initiation,1444,Pam,"I mean, yeah.",
3,5,Initiation,1444,Jim,Yeah. Bye Pam.,
3,5,Initiation,1444,Pam,Bye Jim.,
3,5,Initiation,1445,Stanley,"Three hundred and sixty four days, 'till the next Pretzel Day.",
3,6,Diwali,1446,Kelly,Here you go.,
3,6,Diwali,1446,Michael,"Nice dress, Ryan.",
3,6,Diwali,1446,Kelly,It's not a dress. It's a kurta.,
3,6,Diwali,1446,Michael, OK.,
3,6,Diwali,1447,Michael,"Tonight, one of our most ethnic co-workers, Kelly, has invited us all to a Diwali celebration put on by her community. What is Diwali, you may ask? Well, to have Kelly explain it  it's ada blah blah blah, it's so super fun and it's going to be great.  Lot of gods with unpronounceable names. Twenty minutes later you find out that is essentially a Hindu Halloween.",
3,6,Diwali,1448,Kelly,You look so handsome.,
3,6,Diwali,1448,Pam,Really you do. I love the material.,
3,6,Diwali,1448,Kelly,I know.,
3,6,Diwali,1448,Michael,How come you didn't get me one?,
3,6,Diwali,1448,Kelly,I...,
3,6,Diwali,1449,Phyllis,"Ok, so, between Meredith's Mini-van and if I borrow Bob's Yukon that should fit about twelve people.",
3,6,Diwali,1449,Pam,I actually might not go. Feeling kind of tired.,
3,6,Diwali,1449,Meredith,Do you want to make Appletini's and watch 's*x and the City' at my place?,
3,6,Diwali,1449,Pam,"Oh, I don't know. I haven't decided yet.",
3,6,Diwali,1450,Kelly,"I don't get why you won't go. Did I do something wrong? I mean, I thought we were really close friends.",
3,6,Diwali,1450,Pam,"I just feel kind of tired, you know.",
3,6,Diwali,1450,Dwight,Maybe you've got mono.,
3,6,Diwali,1450,Pam,Maybe. I just ...I don't really have anyone to go with.,
3,6,Diwali,1450,Kelly,"Well, go with Dwight. He's single, too. Right?",
3,6,Diwali,1450,Dwight,"Yeah, totally single. Hundred percent available.",
3,6,Diwali,1451,Kevin,Are you guys going to this Indian thing tonight?,
3,6,Diwali,1451,Roy,"I don't know. Who's... uh, who's going?",
3,6,Diwali,1451,Kevin,"Oooh. Do you mean like, is Pam going?",
3,6,Diwali,1451,Angela,Don't go. They eat monkey brains.,
3,6,Diwali,1451,Michael,Hey. Hey. Stop that. That is offensive. Indians do not eat monkey brains. And if they do... sign me up... because I am sure that they are very tasty and nutritional.,
3,6,Diwali,1452,Michael,"It's important that this company celebrates its diversity. And you know what, Stanley? Come Kwanzaa time, I have got you covered, baby.",
3,6,Diwali,1452,Stanley,I don't celebrate Kwanzaa.,
3,6,Diwali,1452,Michael,Wha? Really? You should! It's fun.,
3,6,Diwali,1453,Michael,"I love the people here. And if there was one thing I di... don't really care for is that they can be terribly, terribly ignorant about other cultures. And I don't want them embarrassing me in front of my girlfriend, Carol.",
3,6,Diwali,1454,Michael,"Diwali is a very important holiday for the Hindus. But, frankly, I'm a little appalled that none of you know very much about Indian culture. So, without further ado, Kelly you are on.",
3,6,Diwali,1454,Kelly,"Um... Diwali is awesome... and there's food... and there's going to be dancing... and... Oh! I got the raddest outfit. It has, um...",
3,6,Diwali,1454,Michael,Kelly?,
3,6,Diwali,1454,Kelly,Sparkles...,
3,6,Diwali,1454,Michael,Um... why don't you tell us a little bit about the origins of the holiday.,
3,6,Diwali,1454,Kelly,"Oh, um... I don't know. It's really old, I think.",
3,6,Diwali,1454,Angela,How many gods do you have?,
3,6,Diwali,1454,Kelly,"Like hundreds, I think. Maybe more than that.",
3,6,Diwali,1454,Angela, And that blue busty gal? What's her story?,
3,6,Diwali,1454,Kevin,She looks like Pam from the neck down.,
3,6,Diwali,1454,Dwight,"Pam wishes.  Kelly, I'll take this one. Diwali is a Celebration of the Coronation of the God-King Rama. After his epic battle with Ravana, the Demon King of Lanka. It symbolizes the battle between good and evil...",
3,6,Diwali,1454,Michael,"All right, all right, all right, all right. This isn't 'Lord of the Rings'.",
3,6,Diwali,1455,Jim,Sorry.,
3,6,Diwali,1456,Jim,"I started biking into work. Josh does it and he lives a lot farther away than I do. And also it saves gas money, keeps me in shape... helps the environment. And now I know it makes me really sweaty for work.",
3,6,Diwali,1457,Karen,Nice basket.,
3,6,Diwali,1457,Jim,Thank you.,
3,6,Diwali,1458,Michael,"Now, a lot of people say that Kelly is one in a million and that's true, but it's also not true. Because, frankly, there are literally billions of people just like Kelly in the world. Here are some famous Indians.  Subrahmanyan Chandrasekhar. He is a Nobel prize-winning physicist. Impressive. Apu from the Simpsons. Hilarious. Indian. M. Night Shyamalan. 'The Village', 'Unbreakable', 'Sixth Sense', 'Sig... '",
3,6,Diwali,1458,Dwight,I see dead people.,
3,6,Diwali,1458,Michael,Okay. Spoiler... alert.,
3,6,Diwali,1458,Dwight,He was dead the whole time.,
3,6,Diwali,1458,Michael,"Just stop it.  What's the... oh, whoa!  Where did that come from?",
3,6,Diwali,1459,Tony,"Karen, my chips got stuck in the vending machine again. I need your skinny, little arms.",
3,6,Diwali,1459,Karen,Oh. Did you shake it?,
3,6,Diwali,1459,Tony,"Yeah, I shook it, I shook it.",
3,6,Diwali,1460,Andy,"We have such a roller coaster thing, Karen and I.",
3,6,Diwali,1460,Jim,'Scuse me?,
3,6,Diwali,1460,Andy,Roller-coastery friendship. Hot. Cold. On again. Off again. Sexual tension filled type of deal. It's very Sam and Diane.,
3,6,Diwali,1460,Jim,Wow.,
3,6,Diwali,1460,Andy,From 'Cheers'.,
3,6,Diwali,1460,Jim,Yup.,
3,6,Diwali,1461,Michael,And another thing about the Indian people... they love s*x positions. I present to you the Kama Sutra. I mean look at that. Who's seen that before?,
3,6,Diwali,1461,Creed,I have. That's the 'Union of the Monkey'.,
3,6,Diwali,1461,Meredith,"Oh, that's what they call it.",
3,6,Diwali,1461,Kevin,This is the best meeting we've ever had.,
3,6,Diwali,1461,Michael,"Thank you, Kevin.",
3,6,Diwali,1461,Angela,I find this incredibly offensive.,
3,6,Diwali,1461,Michael,"Well, I find it beautiful.",
3,6,Diwali,1461,Angela,"Well, whatever Kelly wants to do in her own house is fine but we shouldn't all be subjected to it.",
3,6,Diwali,1461,Michael,No...,
3,6,Diwali,1461,Toby,"Actually, she's right. This isn't appropriate. Why don't I take these.",
3,6,Diwali,1461,Michael,"No, You're not going to collect them.",
3,6,Diwali,1461,Toby,Yes.,
3,6,Diwali,1461,Michael,"No. This is delightful, charming culture.",
3,6,Diwali,1462,Michael,My Indian Culture Seminar was going great until Toby decided that he was too immature to deal with culturally explicit images. It's just s*x. People... everybody does it. I'm doing it... with Carol! Probably tonight.,
3,6,Diwali,1463,Josh,"All right. Think you guys should be all set. Oh, here's the corporate card for dinner.",
3,6,Diwali,1463,Karen,Thanks.,
3,6,Diwali,1463,Josh,And Karen? Let's keep it to twenty dollars a person this time.,
3,6,Diwali,1463,Karen,Got it.,
3,6,Diwali,1464,Jim,"Once a quarter, the sales staff at this branch has to stay late to do order form consolidation... which, amazingly, is even less interesting than it sounds.",
3,6,Diwali,1465,Andy,You guys ready to party?,
3,6,Diwali,1465,Jim,What's that?,
3,6,Diwali,1465,Andy,I said are you ready TO PARTY!,
3,6,Diwali,1466,Phyllis,Isn't this fun? Not wearing shoes?,
3,6,Diwali,1466,Angela,I wish some of us still had our shoes on.,
3,6,Diwali,1466,Kevin,Stop it. It's a disease! I've told you.,
3,6,Diwali,1467,Carol, I thought you said this was a costume party!,
3,6,Diwali,1467,Michael, What does that look like to you?,
3,6,Diwali,1467,Carol,An Indian woman in a sari.,
3,6,Diwali,1467,Michael,No one's even going to notice.,
3,6,Diwali,1467,Kevin,Nice outfit.,
3,6,Diwali,1467,Michael,"Hey, Kevin. It's a costume. Why don't you just cool it, okay? Carol? Carol.",
3,6,Diwali,1468,Michael,"I'll have one of those as well. Thank you very much. Now these are limes, lemons, onions...",
3,6,Diwali,1468,Angela,I'm a vegetarian. What can I eat?,
3,6,Diwali,1468,Server,It's all vegetarian.,
3,6,Diwali,1468,Angela,I'll just have some bread. You used your hands.,
3,6,Diwali,1469,Michael,"Oh, yuck. ",
3,6,Diwali,1469,Carol,What? Too spicy?,
3,6,Diwali,1469,Michael,No. These s'mores are disgusting.,
3,6,Diwali,1469,Carol,They're not s'mores. They're samosas.,
3,6,Diwali,1469,Michael,Do you think they have any s'mores?,
3,6,Diwali,1470,Michael,"All they are is chocolate, graham cracker, and marshmallow. How difficult would that have been?",
3,6,Diwali,1471,Ryan,"So, you're Kelly's sisters, huh?",
3,6,Diwali,1471,Girls, Kelly Zach Braff ,
3,6,Diwali,1471,Ryan,What?,
3,6,Diwali,1471,Kelly,"Ruka, Nipa, Tiffany. Stop acting like such little losers and just be cool. Come on, Ryan. Come on. Leave him alone. I hate you guys.",
3,6,Diwali,1471,Ryan,They said something about Zach Braff.,
3,6,Diwali,1471,Kelly,Don't even listen to them. They're so...,
3,6,Diwali,1471,Ryan,"No, you don't...",
3,6,Diwali,1472,Pam,Very official.,
3,6,Diwali,1473,Pam,"I decided to come. Uh... I feel a little under-dressed... but at least I'm not dressed like a slutty cheerleader, right? Is that mean?",
